id,location,shift_type,day_of_week,start_time,end_time,break_start,break_end,total_hours,required_gender,required_skills,region,emp_count,allocation_priority,active
826,Ashgrove Avenue No. 56,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
827,Ashgrove Avenue No. 56,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,KENT,1,10,t
828,Ashgrove Avenue No. 56,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
829,Ashgrove Avenue No. 56,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
830,Ashgrove Avenue No. 56,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,KENT,1,10,t
831,Ashgrove Avenue No. 56,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,KENT,1,10,t
832,Ashgrove Avenue No. 56,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
833,Ashgrove Avenue No. 56,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,KENT,1,10,t
834,Ashgrove Avenue No. 56,SLEEP_IN,MONDAY,22:00:00,07:00:00,,,9.0,ANY,,KENT,1,10,t
835,Ashgrove Avenue No. 56,SLEEP_IN,TUESDAY,22:00:00,07:00:00,,,9.0,FEMALE,,KENT,1,10,t
836,Ashgrove Avenue No. 56,SLEEP_IN,WEDNESDAY,22:00:00,07:00:00,,,9.0,FEMALE,,KENT,1,10,t
837,Ashgrove Avenue No. 56,SLEEP_IN,THURSDAY,22:00:00,07:00:00,,,9.0,FEMALE,,KENT,1,10,t
838,Ashgrove Avenue No. 56,SLEEP_IN,FRIDAY,22:00:00,07:00:00,,,9.0,FEMALE,,KENT,1,10,t
839,Ashgrove Avenue No. 56,SLEEP_IN,SATURDAY,22:00:00,07:00:00,,,9.0,ANY,,KENT,1,10,t
840,Ashgrove Avenue No. 56,SLEEP_IN,SUNDAY,22:00:00,07:00:00,,,9.0,FEMALE,,KENT,2,10,t
841,Langley Lodge No. 57,DAY,MONDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
842,Langley Lodge No. 57,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,FEMALE,BUCCAL,KENT,1,10,t
843,Langley Lodge No. 57,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
844,Langley Lodge No. 57,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
845,Langley Lodge No. 57,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
846,Langley Lodge No. 57,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
847,Langley Lodge No. 57,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
848,Langley Lodge No. 57,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
849,Langley Lodge No. 57,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
850,Langley Lodge No. 57,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,KENT,1,10,t
851,Langley Lodge No. 57,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
852,Langley Lodge No. 57,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
853,Langley Lodge No. 57,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
854,Langley Lodge No. 57,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
855,Highfield Gardens No. 58,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,MALE,,KENT,1,10,t
856,Highfield Gardens No. 58,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,MALE,,KENT,1,10,t
857,Highfield Gardens No. 58,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,MALE,,KENT,1,10,t
858,Highfield Gardens No. 58,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,MALE,BUCCAL,KENT,1,10,t
859,Highfield Gardens No. 58,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,MALE,,KENT,1,10,t
860,Highfield Gardens No. 58,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,MALE,,KENT,1,10,t
861,Highfield Gardens No. 58,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,MALE,,KENT,1,10,t
862,Chestnut Gardens No. 59,DAY,MONDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
863,Chestnut Gardens No. 59,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
864,Chestnut Gardens No. 59,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
865,Chestnut Gardens No. 59,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
866,Chestnut Gardens No. 59,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
867,Chestnut Gardens No. 59,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
868,Chestnut Gardens No. 59,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
869,Chestnut Gardens No. 59,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
870,Chestnut Gardens No. 59,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,BUCCAL,KENT,1,10,t
871,Chestnut Gardens No. 59,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
872,Chestnut Gardens No. 59,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
873,Chestnut Gardens No. 59,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
874,Chestnut Gardens No. 59,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
875,Chestnut Gardens No. 59,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
876,Sycamore House No. 60,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,FEMALE,,KENT,1,10,t
877,Sycamore House No. 60,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,FEMALE,,KENT,1,10,t
878,Sycamore House No. 60,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,FEMALE,,KENT,1,10,t
879,Sycamore House No. 60,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,FEMALE,,KENT,1,10,t
880,Sycamore House No. 60,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,FEMALE,,KENT,1,10,t
881,Sycamore House No. 60,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
882,Sycamore House No. 60,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
883,Birchwood Rise No. 61,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
884,Birchwood Rise No. 61,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,MALE,,KENT,1,10,t
885,Birchwood Rise No. 61,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,MALE,,KENT,1,10,t
886,Birchwood Rise No. 61,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
887,Birchwood Rise No. 61,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
888,Birchwood Rise No. 61,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,MALE,,KENT,1,10,t
889,Birchwood Rise No. 61,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
890,Birchwood Rise No. 61,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,KENT,1,10,t
891,Birchwood Rise No. 61,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
892,Birchwood Rise No. 61,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,KENT,1,10,t
893,Birchwood Rise No. 61,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,BUCCAL,KENT,1,10,t
894,Birchwood Rise No. 61,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,KENT,1,10,t
895,Birchwood Rise No. 61,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,KENT,1,10,t
896,Birchwood Rise No. 61,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,KENT,1,10,t
897,Elm Gardens No. 62,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
898,Elm Gardens No. 62,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
899,Elm Gardens No. 62,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
900,Elm Gardens No. 62,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
901,Elm Gardens No. 62,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
902,Elm Gardens No. 62,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
903,Elm Gardens No. 62,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
904,Willow Avenue No. 63,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
905,Willow Avenue No. 63,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
906,Willow Avenue No. 63,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
907,Willow Avenue No. 63,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,KENT,1,10,t
908,Willow Avenue No. 63,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
909,Willow Avenue No. 63,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,KENT,1,10,t
910,Willow Avenue No. 63,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,KENT,1,10,t
911,Rowan Avenue No. 64,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
912,Rowan Avenue No. 64,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
913,Rowan Avenue No. 64,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
914,Rowan Avenue No. 64,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,BUCCAL,KENT,1,10,t
915,Rowan Avenue No. 64,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
916,Rowan Avenue No. 64,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
917,Rowan Avenue No. 64,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,2,10,t
918,Rowan Avenue No. 64,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
919,Rowan Avenue No. 64,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
920,Rowan Avenue No. 64,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
921,Rowan Avenue No. 64,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
922,Rowan Avenue No. 64,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
923,Rowan Avenue No. 64,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,BUCCAL,KENT,1,10,t
924,Rowan Avenue No. 64,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
925,Birchwood Avenue No. 65,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
926,Birchwood Avenue No. 65,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
927,Birchwood Avenue No. 65,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
928,Birchwood Avenue No. 65,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
929,Birchwood Avenue No. 65,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
930,Birchwood Avenue No. 65,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
931,Birchwood Avenue No. 65,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
932,Birchwood Avenue No. 65,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
933,Birchwood Avenue No. 65,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
934,Birchwood Avenue No. 65,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
935,Birchwood Avenue No. 65,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
936,Birchwood Avenue No. 65,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
937,Birchwood Avenue No. 65,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
938,Birchwood Avenue No. 65,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
939,Birchwood Avenue No. 65,CARE_CALL,MONDAY,06:30:00,21:30:00,,,12.0,FEMALE,,KENT,1,1,t
940,Birchwood Avenue No. 65,CARE_CALL,TUESDAY,06:30:00,21:30:00,,,12.0,ANY,,KENT,1,1,t
941,Birchwood Avenue No. 65,CARE_CALL,WEDNESDAY,06:30:00,21:30:00,,,12.0,ANY,,KENT,1,1,t
942,Birchwood Avenue No. 65,CARE_CALL,THURSDAY,06:30:00,21:30:00,,,12.0,ANY,,KENT,1,1,t
943,Birchwood Avenue No. 65,CARE_CALL,FRIDAY,06:30:00,21:30:00,,,12.0,FEMALE,,KENT,1,1,t
944,Birchwood Avenue No. 65,CARE_CALL,SATURDAY,06:30:00,21:30:00,,,12.0,FEMALE,,KENT,1,1,t
945,Birchwood Avenue No. 65,CARE_CALL,SUNDAY,06:30:00,21:30:00,,,12.0,ANY,,KENT,1,1,t
946,Langley Court No. 66,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,ANY,BUCCAL,KENT,2,10,t
947,Langley Court No. 66,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
948,Langley Court No. 66,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
949,Langley Court No. 66,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,MALE,,KENT,1,10,t
950,Langley Court No. 66,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,MALE,,KENT,1,10,t
951,Langley Court No. 66,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,MALE,BUCCAL,KENT,1,10,t
952,Langley Court No. 66,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,MALE,,KENT,1,10,t
953,Rowan House No. 67,DAY,MONDAY,08:00:00,20:00:00,,,11.0,MALE,,KENT,1,10,t
954,Rowan House No. 67,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,MALE,,KENT,1,10,t
955,Rowan House No. 67,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,MALE,,KENT,1,10,t
956,Rowan House No. 67,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
957,Rowan House No. 67,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,MALE,,KENT,1,10,t
958,Rowan House No. 67,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,MALE,BUCCAL,KENT,1,10,t
959,Rowan House No. 67,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,MALE,,KENT,1,10,t
960,Rowan House No. 67,CARE_CALL,MONDAY,06:30:00,21:30:00,,,12.0,MALE,,KENT,1,1,t
961,Rowan House No. 67,CARE_CALL,TUESDAY,06:30:00,21:30:00,,,12.0,MALE,,KENT,1,1,t
962,Rowan House No. 67,CARE_CALL,WEDNESDAY,06:30:00,21:30:00,,,12.0,MALE,,KENT,1,1,t
963,Rowan House No. 67,CARE_CALL,THURSDAY,06:30:00,21:30:00,,,12.0,MALE,,KENT,1,1,t
964,Rowan House No. 67,CARE_CALL,FRIDAY,06:30:00,21:30:00,,,12.0,MALE,,KENT,1,1,t
965,Rowan House No. 67,CARE_CALL,SATURDAY,06:30:00,21:30:00,,,12.0,ANY,,KENT,1,1,t
966,Rowan House No. 67,CARE_CALL,SUNDAY,06:30:00,21:30:00,,,12.0,MALE,,KENT,2,1,t
967,Kingsley Lodge No. 68,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
968,Kingsley Lodge No. 68,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
969,Kingsley Lodge No. 68,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
970,Kingsley Lodge No. 68,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
971,Kingsley Lodge No. 68,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
972,Kingsley Lodge No. 68,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
973,Kingsley Lodge No. 68,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
974,Kingsley Lodge No. 68,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
975,Kingsley Lodge No. 68,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
976,Kingsley Lodge No. 68,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,2,10,t
977,Kingsley Lodge No. 68,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
978,Kingsley Lodge No. 68,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
979,Kingsley Lodge No. 68,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
980,Kingsley Lodge No. 68,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
981,Kingsley Lodge No. 68,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
982,Kingsley Lodge No. 68,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
983,Kingsley Lodge No. 68,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
984,Kingsley Lodge No. 68,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
985,Kingsley Lodge No. 68,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
986,Kingsley Lodge No. 68,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
987,Kingsley Lodge No. 68,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
988,Hillcrest Court No. 69,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
989,Hillcrest Court No. 69,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
990,Hillcrest Court No. 69,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
991,Hillcrest Court No. 69,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
992,Hillcrest Court No. 69,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
993,Hillcrest Court No. 69,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
994,Hillcrest Court No. 69,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
995,Larch House No. 70,DAY,MONDAY,08:00:00,20:00:00,,,11.0,FEMALE,,NORTHANTS,1,10,t
996,Larch House No. 70,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,FEMALE,,NORTHANTS,2,10,t
997,Larch House No. 70,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,FEMALE,,NORTHANTS,1,10,t
998,Larch House No. 70,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,FEMALE,,NORTHANTS,1,10,t
999,Larch House No. 70,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1000,Larch House No. 70,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,FEMALE,,NORTHANTS,1,10,t
1001,Larch House No. 70,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,FEMALE,,NORTHANTS,1,10,t
1002,Fairview Close No. 71,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1003,Fairview Close No. 71,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1004,Fairview Close No. 71,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1005,Fairview Close No. 71,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1006,Fairview Close No. 71,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1007,Fairview Close No. 71,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1008,Fairview Close No. 71,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1009,Highfield Road No. 72,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1010,Highfield Road No. 72,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,FEMALE,,NORTHANTS,1,10,t
1011,Highfield Road No. 72,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,FEMALE,BUCCAL,NORTHANTS,1,10,t
1012,Highfield Road No. 72,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1013,Highfield Road No. 72,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1014,Highfield Road No. 72,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,FEMALE,,NORTHANTS,1,10,t
1015,Highfield Road No. 72,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,2,10,t
1016,Highfield Road No. 72,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,NORTHANTS,1,10,t
1017,Highfield Road No. 72,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,,NORTHANTS,1,10,t
1018,Highfield Road No. 72,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,NORTHANTS,1,10,t
1019,Highfield Road No. 72,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,NORTHANTS,2,10,t
1020,Highfield Road No. 72,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,NORTHANTS,1,10,t
1021,Highfield Road No. 72,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,,NORTHANTS,1,10,t
1022,Highfield Road No. 72,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,NORTHANTS,1,10,t
1023,Rowan Lodge No. 73,DAY,MONDAY,08:00:00,20:00:00,,,11.0,MALE,,NORTHANTS,1,10,t
1024,Rowan Lodge No. 73,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1025,Rowan Lodge No. 73,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,BUCCAL,NORTHANTS,2,10,t
1026,Rowan Lodge No. 73,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1027,Rowan Lodge No. 73,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,MALE,,NORTHANTS,1,10,t
1028,Rowan Lodge No. 73,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,MALE,,NORTHANTS,1,10,t
1029,Rowan Lodge No. 73,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,MALE,,NORTHANTS,1,10,t
1030,Rowan Lodge No. 73,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,NORTHANTS,1,10,t
1031,Rowan Lodge No. 73,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,NORTHANTS,2,10,t
1032,Rowan Lodge No. 73,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,NORTHANTS,2,10,t
1033,Rowan Lodge No. 73,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,NORTHANTS,1,10,t
1034,Rowan Lodge No. 73,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,NORTHANTS,1,10,t
1035,Rowan Lodge No. 73,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,NORTHANTS,1,10,t
1036,Rowan Lodge No. 73,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,NORTHANTS,1,10,t
